trx_id;timestamp;ip_address;trx_type;response_time
494;20/09/2017 16:55;10.17.10.5;buy_gold;7
495;20/09/2017 16:55;10.17.5.7;create_account;24
496;20/09/2017 16:56;10.17.5.10;buy_gold;1
497;20/09/2017 16:56;10.17.7.8;buy_gold;29
498;20/09/2017 16:56;10.17.1.4;delete_account;35
499;20/09/2017 16:57;10.17.10.10;delete_account;45
500;20/09/2017 16:57;10.17.10.2;download_file;0
501;20/09/2017 16:58;10.17.8.9;create_account;24
502;20/09/2017 16:58;10.17.9.8;buy_gold;47
503;20/09/2017 16:58;10.17.6.3;sell_stocks;27
504;20/09/2017 16:59;10.17.7.2;delete_account;33
505;20/09/2017 16:59;10.17.10.6;sell_stocks;44
506;20/09/2017 16:59;10.17.2.1;create_account;20
507;20/09/2017 17:00;10.17.2.1;create_account;35
508;20/09/2017 17:00;10.17.1.3;delete_account;11
509;20/09/2017 17:01;10.17.7.5;buy_gold;42
510;20/09/2017 17:01;10.17.4.1;sell_stocks;22
511;20/09/2017 17:02;10.17.8.4;download_file;18
512;20/09/2017 17:02;10.17.7.9;download_file;3
513;20/09/2017 17:02;10.17.2.2;sell_stocks;16
514;20/09/2017 17:02;10.17.5.10;sell_stocks;4
515;20/09/2017 17:02;10.17.10.10;sell_stocks;12
516;20/09/2017 17:03;10.17.2.3;download_file;19
517;20/09/2017 17:03;10.17.7.6;create_account;11
518;20/09/2017 17:04;10.17.9.1;buy_gold;31
519;20/09/2017 17:05;10.17.4.7;create_account;36
520;20/09/2017 17:05;10.17.6.9;sell_stocks;27
521;20/09/2017 17:06;10.17.6.8;delete_account;43
522;20/09/2017 17:06;10.17.3.7;create_account;18
523;20/09/2017 17:06;10.17.1.3;buy_gold;23
524;20/09/2017 17:07;10.17.7.6;buy_gold;8
525;20/09/2017 17:07;10.17.9.3;buy_gold;21
526;20/09/2017 17:08;10.17.5.2;create_account;31
527;20/09/2017 17:09;10.17.1.3;download_file;21
528;20/09/2017 17:09;10.17.2.6;download_file;22
529;20/09/2017 17:10;10.17.9.7;buy_gold;4
530;20/09/2017 17:10;10.17.9.5;download_file;34
531;20/09/2017 17:10;10.17.6.6;delete_account;29
532;20/09/2017 17:11;10.17.10.9;download_file;43
533;20/09/2017 17:12;10.17.1.10;sell_stocks;15
534;20/09/2017 17:12;10.17.3.3;sell_stocks;9
535;20/09/2017 17:13;10.17.5.3;download_file;38
536;20/09/2017 17:13;10.17.4.4;buy_gold;2
537;20/09/2017 17:13;10.17.1.2;buy_gold;0
538;20/09/2017 17:13;10.17.9.2;download_file;12
539;20/09/2017 17:13;10.17.8.1;delete_account;39
540;20/09/2017 17:14;10.17.1.10;buy_gold;33
541;20/09/2017 17:14;10.17.1.6;sell_stocks;23
542;20/09/2017 17:14;10.17.10.5;delete_account;46
543;20/09/2017 17:15;10.17.1.5;buy_gold;27
544;20/09/2017 17:15;10.17.1.9;sell_stocks;24
545;20/09/2017 17:15;10.17.3.5;sell_stocks;43
546;20/09/2017 17:16;10.17.5.10;delete_account;12
547;20/09/2017 17:17;10.17.8.6;download_file;15
548;20/09/2017 17:18;10.17.5.6;buy_gold;19
549;20/09/2017 17:19;10.17.4.3;sell_stocks;21
550;20/09/2017 17:19;10.17.8.3;download_file;3
551;20/09/2017 17:19;10.17.2.3;sell_stocks;48
552;20/09/2017 17:20;10.17.10.1;delete_account;42
553;20/09/2017 17:20;10.17.2.4;sell_stocks;11
554;20/09/2017 17:21;10.17.3.5;create_account;13
555;20/09/2017 17:22;10.17.4.3;download_file;8
556;20/09/2017 17:23;10.17.4.7;delete_account;3
557;20/09/2017 17:23;10.17.6.8;create_account;49
558;20/09/2017 17:24;10.17.3.2;download_file;29
559;20/09/2017 17:24;10.17.5.4;download_file;26
560;20/09/2017 17:24;10.17.8.6;delete_account;10
561;20/09/2017 17:24;10.17.4.4;delete_account;49
562;20/09/2017 17:25;10.17.2.10;sell_stocks;37
563;20/09/2017 17:25;10.17.6.8;delete_account;22
564;20/09/2017 17:25;10.17.8.4;buy_gold;14
565;20/09/2017 17:26;10.17.7.2;buy_gold;27
566;20/09/2017 17:27;10.17.6.2;download_file;18
567;20/09/2017 17:28;10.17.2.9;download_file;28
568;20/09/2017 17:28;10.17.8.6;create_account;35
569;20/09/2017 17:29;10.17.6.1;buy_gold;37
570;20/09/2017 17:29;10.17.7.1;delete_account;38
571;20/09/2017 17:30;10.17.6.3;buy_gold;43
572;20/09/2017 17:31;10.17.5.10;download_file;6
573;20/09/2017 17:31;10.17.5.5;download_file;17
574;20/09/2017 17:32;10.17.3.1;download_file;36
575;20/09/2017 17:33;10.17.4.3;sell_stocks;38
576;20/09/2017 17:33;10.17.5.1;download_file;46
577;20/09/2017 17:34;10.17.7.1;create_account;24
578;20/09/2017 17:34;10.17.3.4;sell_stocks;46
579;20/09/2017 17:34;10.17.8.8;create_account;19
580;20/09/2017 17:35;10.17.2.5;create_account;47
581;20/09/2017 17:36;10.17.7.8;sell_stocks;14
582;20/09/2017 17:37;10.17.1.2;sell_stocks;39
583;20/09/2017 17:37;10.17.7.8;create_account;22
584;20/09/2017 17:37;10.17.4.3;download_file;33
585;20/09/2017 17:38;10.17.6.9;delete_account;43
586;20/09/2017 17:38;10.17.5.5;delete_account;36
587;20/09/2017 17:38;10.17.6.2;download_file;48
588;20/09/2017 17:38;10.17.10.9;delete_account;13
589;20/09/2017 17:39;10.17.3.4;delete_account;7
590;20/09/2017 17:39;10.17.2.8;create_account;17
591;20/09/2017 17:39;10.17.6.9;sell_stocks;17
592;20/09/2017 17:40;10.17.4.7;download_file;18
593;20/09/2017 17:40;10.17.4.8;delete_account;6
594;20/09/2017 17:41;10.17.10.8;download_file;47
595;20/09/2017 17:42;10.17.1.9;download_file;20
596;20/09/2017 17:42;10.17.1.3;delete_account;41
597;20/09/2017 17:43;10.17.3.10;create_account;21
598;20/09/2017 17:43;10.17.8.6;delete_account;25
599;20/09/2017 17:44;10.17.6.8;buy_gold;18
600;20/09/2017 17:44;10.17.4.1;sell_stocks;2
601;20/09/2017 17:44;10.17.5.1;delete_account;36
602;20/09/2017 17:45;10.17.9.8;create_account;14
603;20/09/2017 17:45;10.17.4.9;download_file;38
604;20/09/2017 17:45;10.17.7.1;create_account;23
605;20/09/2017 17:46;10.17.6.5;sell_stocks;22
606;20/09/2017 17:46;10.17.2.2;sell_stocks;46
607;20/09/2017 17:47;10.17.9.5;download_file;28
608;20/09/2017 17:47;10.17.8.8;download_file;21
609;20/09/2017 17:47;10.17.10.9;sell_stocks;31
610;20/09/2017 17:48;10.17.8.10;sell_stocks;10
611;20/09/2017 17:48;10.17.7.5;download_file;19
612;20/09/2017 17:48;10.17.9.1;buy_gold;32
613;20/09/2017 17:49;10.17.4.5;create_account;25
614;20/09/2017 17:50;10.17.4.8;create_account;19
615;20/09/2017 17:50;10.17.7.1;create_account;42
616;20/09/2017 17:50;10.17.5.3;sell_stocks;24
617;20/09/2017 17:51;10.17.3.2;delete_account;18
618;20/09/2017 17:51;10.17.8.10;create_account;26
619;20/09/2017 17:52;10.17.1.9;sell_stocks;28
620;20/09/2017 17:52;10.17.4.1;buy_gold;42
621;20/09/2017 17:53;10.17.9.3;download_file;21
622;20/09/2017 17:53;10.17.8.3;buy_gold;40
623;20/09/2017 17:54;10.17.7.10;download_file;20
624;20/09/2017 17:55;10.17.10.5;create_account;43
625;20/09/2017 17:55;10.17.3.1;create_account;9
626;20/09/2017 17:55;10.17.1.1;buy_gold;48
627;20/09/2017 17:55;10.17.5.6;sell_stocks;3
628;20/09/2017 17:56;10.17.5.2;sell_stocks;2
629;20/09/2017 17:56;10.17.8.1;sell_stocks;24
630;20/09/2017 17:57;10.17.7.8;create_account;43
631;20/09/2017 17:58;10.17.3.7;download_file;8
632;20/09/2017 17:58;10.17.6.10;buy_gold;34
633;20/09/2017 17:58;10.17.5.1;buy_gold;28
634;20/09/2017 17:58;10.17.7.9;download_file;45
635;20/09/2017 17:59;10.17.5.10;buy_gold;4
636;20/09/2017 18:00;10.17.9.9;delete_account;27
637;20/09/2017 18:00;10.17.4.7;delete_account;38
638;20/09/2017 18:01;10.17.5.3;download_file;9
639;20/09/2017 18:01;10.17.6.6;sell_stocks;40
640;20/09/2017 18:02;10.17.4.2;buy_gold;4
641;20/09/2017 18:02;10.17.5.3;download_file;32
642;20/09/2017 18:03;10.17.10.9;create_account;15
643;20/09/2017 18:04;10.17.1.8;buy_gold;9
644;20/09/2017 18:04;10.17.1.2;create_account;2
645;20/09/2017 18:05;10.17.8.3;buy_gold;7
646;20/09/2017 18:06;10.17.10.3;delete_account;48
647;20/09/2017 18:06;10.17.3.6;create_account;49
648;20/09/2017 18:07;10.17.1.10;sell_stocks;47
649;20/09/2017 18:07;10.17.4.9;download_file;4
650;20/09/2017 18:08;10.17.6.3;buy_gold;38
651;20/09/2017 18:09;10.17.2.6;buy_gold;47
652;20/09/2017 18:10;10.17.5.4;delete_account;32
653;20/09/2017 18:10;10.17.3.4;delete_account;20
654;20/09/2017 18:11;10.17.2.6;buy_gold;42
655;20/09/2017 18:11;10.17.4.3;delete_account;49
656;20/09/2017 18:11;10.17.8.1;sell_stocks;22
657;20/09/2017 18:11;10.17.8.2;create_account;34
658;20/09/2017 18:12;10.17.10.3;download_file;32
659;20/09/2017 18:13;10.17.8.1;download_file;10
660;20/09/2017 18:13;10.17.8.4;sell_stocks;7
661;20/09/2017 18:13;10.17.7.8;create_account;21
662;20/09/2017 18:13;10.17.3.2;create_account;5
663;20/09/2017 18:14;10.17.5.8;download_file;36
664;20/09/2017 18:14;10.17.2.6;buy_gold;25
665;20/09/2017 18:15;10.17.1.7;delete_account;49
666;20/09/2017 18:15;10.17.8.6;download_file;45
667;20/09/2017 18:16;10.17.10.9;sell_stocks;0
668;20/09/2017 18:17;10.17.6.4;download_file;20
669;20/09/2017 18:17;10.17.4.1;download_file;49
670;20/09/2017 18:18;10.17.1.3;sell_stocks;2
671;20/09/2017 18:19;10.17.5.7;download_file;13
672;20/09/2017 18:19;10.17.5.3;download_file;33
673;20/09/2017 18:19;10.17.9.7;delete_account;23
674;20/09/2017 18:19;10.17.2.1;buy_gold;39
675;20/09/2017 18:20;10.17.1.4;download_file;40
676;20/09/2017 18:21;10.17.1.2;sell_stocks;37
677;20/09/2017 18:21;10.17.6.8;download_file;49
678;20/09/2017 18:22;10.17.7.3;sell_stocks;41
679;20/09/2017 18:22;10.17.5.7;buy_gold;47
680;20/09/2017 18:22;10.17.8.5;sell_stocks;35
681;20/09/2017 18:23;10.17.2.1;sell_stocks;16
682;20/09/2017 18:24;10.17.6.4;download_file;5
683;20/09/2017 18:24;10.17.6.10;sell_stocks;49
684;20/09/2017 18:25;10.17.6.10;create_account;36
685;20/09/2017 18:25;10.17.2.10;buy_gold;4
686;20/09/2017 18:26;10.17.7.10;sell_stocks;35
687;20/09/2017 18:26;10.17.1.7;buy_gold;42
688;20/09/2017 18:27;10.17.10.4;create_account;44
689;20/09/2017 18:27;10.17.9.3;delete_account;5
690;20/09/2017 18:28;10.17.10.3;sell_stocks;34
691;20/09/2017 18:29;10.17.4.9;buy_gold;24
692;20/09/2017 18:30;10.17.8.2;delete_account;3
693;20/09/2017 18:31;10.17.4.2;sell_stocks;47
694;20/09/2017 18:31;10.17.6.4;create_account;29
695;20/09/2017 18:32;10.17.6.3;buy_gold;3
696;20/09/2017 18:32;10.17.8.6;sell_stocks;20
697;20/09/2017 18:32;10.17.9.1;download_file;6
698;20/09/2017 18:32;10.17.9.8;delete_account;3
699;20/09/2017 18:33;10.17.8.5;sell_stocks;5
700;20/09/2017 18:34;10.17.2.2;buy_gold;1
701;20/09/2017 18:34;10.17.6.10;buy_gold;10
702;20/09/2017 18:35;10.17.8.2;create_account;11
703;20/09/2017 18:36;10.17.7.1;buy_gold;16
704;20/09/2017 18:36;10.17.4.2;buy_gold;6
705;20/09/2017 18:37;10.17.4.2;sell_stocks;17
706;20/09/2017 18:37;10.17.3.3;delete_account;15
707;20/09/2017 18:38;10.17.7.10;download_file;13
708;20/09/2017 18:38;10.17.8.10;create_account;42
709;20/09/2017 18:38;10.17.5.10;create_account;47
710;20/09/2017 18:39;10.17.8.8;create_account;22
711;20/09/2017 18:40;10.17.7.2;sell_stocks;42
712;20/09/2017 18:40;10.17.1.2;sell_stocks;41
713;20/09/2017 18:40;10.17.8.5;buy_gold;42
714;20/09/2017 18:41;10.17.9.7;create_account;31
715;20/09/2017 18:42;10.17.9.1;buy_gold;41
716;20/09/2017 18:42;10.17.6.8;buy_gold;9
717;20/09/2017 18:43;10.17.8.4;download_file;26
718;20/09/2017 18:43;10.17.4.7;download_file;46
719;20/09/2017 18:44;10.17.9.6;delete_account;22
720;20/09/2017 18:45;10.17.10.9;buy_gold;18
721;20/09/2017 18:46;10.17.7.1;download_file;32
722;20/09/2017 18:46;10.17.10.10;download_file;47
723;20/09/2017 18:46;10.17.2.10;delete_account;35
724;20/09/2017 18:47;10.17.7.10;download_file;13
725;20/09/2017 18:47;10.17.5.3;buy_gold;14
726;20/09/2017 18:48;10.17.7.3;create_account;31
727;20/09/2017 18:48;10.17.7.5;buy_gold;45
728;20/09/2017 18:49;10.17.1.8;create_account;22
729;20/09/2017 18:49;10.17.7.2;create_account;44
730;20/09/2017 18:49;10.17.8.4;sell_stocks;35
731;20/09/2017 18:49;10.17.7.4;buy_gold;44
732;20/09/2017 18:50;10.17.3.5;buy_gold;17
733;20/09/2017 18:51;10.17.8.1;delete_account;38
734;20/09/2017 18:51;10.17.5.3;create_account;31
735;20/09/2017 18:52;10.17.7.2;delete_account;4
736;20/09/2017 18:52;10.17.8.2;sell_stocks;3
737;20/09/2017 18:53;10.17.8.2;create_account;48
738;20/09/2017 18:54;10.17.10.3;sell_stocks;4
739;20/09/2017 18:54;10.17.9.6;buy_gold;17
740;20/09/2017 18:55;10.17.2.4;download_file;43
741;20/09/2017 18:55;10.17.5.6;download_file;9
742;20/09/2017 18:56;10.17.10.6;delete_account;42
743;20/09/2017 18:56;10.17.1.8;download_file;11
744;20/09/2017 18:57;10.17.2.3;sell_stocks;8
745;20/09/2017 18:57;10.17.9.6;create_account;17
746;20/09/2017 18:57;10.17.1.1;create_account;26
747;20/09/2017 18:58;10.17.4.9;sell_stocks;36
748;20/09/2017 18:58;10.17.1.4;create_account;33
749;20/09/2017 18:59;10.17.9.7;delete_account;12
750;20/09/2017 19:00;10.17.2.2;create_account;4
751;20/09/2017 19:00;10.17.7.6;download_file;36
752;20/09/2017 19:01;10.17.6.7;download_file;20
753;20/09/2017 19:01;10.17.3.9;delete_account;41
754;20/09/2017 19:01;10.17.8.3;sell_stocks;45
755;20/09/2017 19:01;10.17.2.9;create_account;23
756;20/09/2017 19:02;10.17.3.8;delete_account;1
757;20/09/2017 19:02;10.17.10.7;create_account;17
758;20/09/2017 19:03;10.17.8.7;delete_account;40
759;20/09/2017 19:03;10.17.7.2;delete_account;0
760;20/09/2017 19:03;10.17.7.10;create_account;26
761;20/09/2017 19:03;10.17.5.4;download_file;0
762;20/09/2017 19:04;10.17.10.10;delete_account;27
763;20/09/2017 19:05;10.17.7.9;sell_stocks;9
764;20/09/2017 19:06;10.17.4.9;delete_account;43
765;20/09/2017 19:07;10.17.7.9;delete_account;17
766;20/09/2017 19:07;10.17.6.5;buy_gold;15
767;20/09/2017 19:08;10.17.9.7;create_account;21
768;20/09/2017 19:08;10.17.4.8;create_account;28
769;20/09/2017 19:08;10.17.1.10;create_account;39
770;20/09/2017 19:09;10.17.7.7;download_file;37
771;20/09/2017 19:09;10.17.10.4;buy_gold;3
772;20/09/2017 19:09;10.17.9.10;create_account;47
773;20/09/2017 19:10;10.17.10.3;delete_account;23
774;20/09/2017 19:10;10.17.9.6;create_account;49
775;20/09/2017 19:11;10.17.8.2;download_file;18
776;20/09/2017 19:11;10.17.3.10;sell_stocks;45
777;20/09/2017 19:11;10.17.9.4;sell_stocks;37
778;20/09/2017 19:12;10.17.1.2;create_account;3
779;20/09/2017 19:12;10.17.8.10;create_account;21
780;20/09/2017 19:13;10.17.9.10;download_file;42
781;20/09/2017 19:14;10.17.10.2;delete_account;45
782;20/09/2017 19:15;10.17.4.7;buy_gold;31
783;20/09/2017 19:15;10.17.2.9;buy_gold;11
784;20/09/2017 19:15;10.17.4.7;create_account;46
785;20/09/2017 19:15;10.17.9.2;create_account;40
786;20/09/2017 19:16;10.17.4.1;buy_gold;15
787;20/09/2017 19:16;10.17.6.9;delete_account;8
788;20/09/2017 19:17;10.17.9.9;delete_account;17
789;20/09/2017 19:18;10.17.4.2;sell_stocks;11
790;20/09/2017 19:18;10.17.4.2;download_file;0
791;20/09/2017 19:18;10.17.9.3;delete_account;45
792;20/09/2017 19:19;10.17.2.9;create_account;39
793;20/09/2017 19:20;10.17.9.1;create_account;45
794;20/09/2017 19:20;10.17.8.5;sell_stocks;23
795;20/09/2017 19:21;10.17.2.1;create_account;42
796;20/09/2017 19:21;10.17.6.3;create_account;33
797;20/09/2017 19:22;10.17.1.1;sell_stocks;29
798;20/09/2017 19:23;10.17.1.9;create_account;11
799;20/09/2017 19:24;10.17.9.8;create_account;40
800;20/09/2017 19:24;10.17.9.10;delete_account;42
801;20/09/2017 19:25;10.17.9.9;sell_stocks;34
802;20/09/2017 19:26;10.17.10.5;buy_gold;6
803;20/09/2017 19:27;10.17.3.1;download_file;15
804;20/09/2017 19:27;10.17.8.5;create_account;27
805;20/09/2017 19:28;10.17.3.5;download_file;0
806;20/09/2017 19:29;10.17.5.4;sell_stocks;1
807;20/09/2017 19:29;10.17.2.9;create_account;31
808;20/09/2017 19:30;10.17.8.10;sell_stocks;36
809;20/09/2017 19:30;10.17.5.7;sell_stocks;37
810;20/09/2017 19:30;10.17.9.2;sell_stocks;7
811;20/09/2017 19:31;10.17.10.8;download_file;14
812;20/09/2017 19:32;10.17.8.6;create_account;15
813;20/09/2017 19:32;10.17.5.10;create_account;40
814;20/09/2017 19:33;10.17.4.10;sell_stocks;38
815;20/09/2017 19:33;10.17.5.7;create_account;14
816;20/09/2017 19:34;10.17.1.4;download_file;42
817;20/09/2017 19:35;10.17.1.7;buy_gold;40
818;20/09/2017 19:35;10.17.7.5;delete_account;39
819;20/09/2017 19:35;10.17.1.9;download_file;5
820;20/09/2017 19:35;10.17.1.9;sell_stocks;8
821;20/09/2017 19:36;10.17.3.10;download_file;27
822;20/09/2017 19:36;10.17.1.8;buy_gold;37
823;20/09/2017 19:37;10.17.3.4;download_file;46
824;20/09/2017 19:37;10.17.6.10;delete_account;0
825;20/09/2017 19:37;10.17.5.5;create_account;37
826;20/09/2017 19:38;10.17.4.1;download_file;41
827;20/09/2017 19:38;10.17.10.5;sell_stocks;42
828;20/09/2017 19:38;10.17.10.4;download_file;19
829;20/09/2017 19:39;10.17.1.8;delete_account;33
830;20/09/2017 19:39;10.17.1.6;buy_gold;10
831;20/09/2017 19:40;10.17.10.10;delete_account;0
832;20/09/2017 19:41;10.17.6.7;sell_stocks;35
833;20/09/2017 19:42;10.17.7.7;sell_stocks;25
834;20/09/2017 19:42;10.17.2.10;download_file;12
835;20/09/2017 19:42;10.17.3.10;delete_account;26
836;20/09/2017 19:42;10.17.3.2;delete_account;44
837;20/09/2017 19:43;10.17.10.6;delete_account;15
838;20/09/2017 19:43;10.17.6.2;download_file;4
839;20/09/2017 19:44;10.17.6.5;create_account;24
840;20/09/2017 19:44;10.17.8.6;sell_stocks;29
841;20/09/2017 19:45;10.17.9.9;delete_account;12
842;20/09/2017 19:46;10.17.1.1;download_file;4
843;20/09/2017 19:46;10.17.7.3;create_account;7
844;20/09/2017 19:46;10.17.5.3;buy_gold;28
845;20/09/2017 19:47;10.17.5.4;delete_account;36
846;20/09/2017 19:47;10.17.7.1;create_account;9
847;20/09/2017 19:48;10.17.7.4;buy_gold;36
848;20/09/2017 19:49;10.17.5.8;delete_account;0
849;20/09/2017 19:49;10.17.10.8;buy_gold;10
850;20/09/2017 19:50;10.17.10.5;create_account;41
851;20/09/2017 19:50;10.17.3.10;delete_account;30
852;20/09/2017 19:50;10.17.9.4;create_account;5
853;20/09/2017 19:51;10.17.6.1;download_file;4
854;20/09/2017 19:52;10.17.8.6;create_account;5
855;20/09/2017 19:52;10.17.7.3;delete_account;13
856;20/09/2017 19:52;10.17.10.10;sell_stocks;34
857;20/09/2017 19:53;10.17.7.8;create_account;34
858;20/09/2017 19:53;10.17.9.6;sell_stocks;30
859;20/09/2017 19:54;10.17.9.10;sell_stocks;46
860;20/09/2017 19:55;10.17.4.6;delete_account;15
861;20/09/2017 19:56;10.17.6.8;create_account;12
862;20/09/2017 19:56;10.17.4.7;download_file;5
863;20/09/2017 19:57;10.17.1.3;download_file;22
864;20/09/2017 19:57;10.17.6.9;download_file;24
865;20/09/2017 19:57;10.17.6.1;create_account;39
866;20/09/2017 19:58;10.17.6.3;download_file;48
867;20/09/2017 19:58;10.17.4.1;delete_account;31
868;20/09/2017 19:59;10.17.9.3;buy_gold;24
869;20/09/2017 20:00;10.17.1.6;sell_stocks;18
870;20/09/2017 20:00;10.17.4.9;delete_account;10
871;20/09/2017 20:01;10.17.10.3;sell_stocks;3
872;20/09/2017 20:01;10.17.2.1;delete_account;28
873;20/09/2017 20:02;10.17.3.1;delete_account;3
874;20/09/2017 20:02;10.17.1.1;create_account;15
875;20/09/2017 20:02;10.17.7.7;download_file;30
876;20/09/2017 20:03;10.17.4.7;buy_gold;36
877;20/09/2017 20:03;10.17.9.5;buy_gold;48
878;20/09/2017 20:03;10.17.6.7;download_file;13
879;20/09/2017 20:04;10.17.7.7;buy_gold;47
880;20/09/2017 20:05;10.17.1.9;buy_gold;17
881;20/09/2017 20:05;10.17.6.6;create_account;12
882;20/09/2017 20:05;10.17.6.9;download_file;0
883;20/09/2017 20:05;10.17.6.3;buy_gold;37
884;20/09/2017 20:05;10.17.1.2;delete_account;13
885;20/09/2017 20:06;10.17.7.1;create_account;10
886;20/09/2017 20:06;10.17.9.10;sell_stocks;23
887;20/09/2017 20:07;10.17.7.6;delete_account;27
888;20/09/2017 20:08;10.17.9.3;create_account;11
889;20/09/2017 20:09;10.17.4.4;delete_account;8
890;20/09/2017 20:09;10.17.4.9;create_account;32
891;20/09/2017 20:10;10.17.10.6;buy_gold;6
892;20/09/2017 20:10;10.17.2.4;buy_gold;37
893;20/09/2017 20:10;10.17.7.10;create_account;15
894;20/09/2017 20:10;10.17.4.6;download_file;17
895;20/09/2017 20:11;10.17.6.4;download_file;43
896;20/09/2017 20:11;10.17.1.4;delete_account;13
897;20/09/2017 20:11;10.17.7.5;create_account;35
898;20/09/2017 20:12;10.17.10.3;delete_account;21
899;20/09/2017 20:12;10.17.3.10;create_account;15
900;20/09/2017 20:13;10.17.10.3;delete_account;28
901;20/09/2017 20:13;10.17.5.1;create_account;36
902;20/09/2017 20:13;10.17.4.4;buy_gold;33
903;20/09/2017 20:14;10.17.2.2;download_file;3
904;20/09/2017 20:14;10.17.7.6;buy_gold;47
905;20/09/2017 20:14;10.17.4.7;create_account;6
906;20/09/2017 20:15;10.17.9.10;sell_stocks;16
907;20/09/2017 20:15;10.17.5.6;create_account;24
908;20/09/2017 20:15;10.17.8.5;create_account;45
909;20/09/2017 20:15;10.17.10.8;download_file;42
910;20/09/2017 20:16;10.17.4.3;delete_account;44
911;20/09/2017 20:16;10.17.7.5;delete_account;40
912;20/09/2017 20:17;10.17.5.10;delete_account;13
913;20/09/2017 20:18;10.17.8.4;delete_account;33
914;20/09/2017 20:18;10.17.4.10;buy_gold;45
915;20/09/2017 20:19;10.17.8.9;sell_stocks;28
916;20/09/2017 20:20;10.17.5.9;delete_account;36
917;20/09/2017 20:20;10.17.5.1;delete_account;23
918;20/09/2017 20:21;10.17.3.10;download_file;19
919;20/09/2017 20:21;10.17.10.8;delete_account;40
920;20/09/2017 20:22;10.17.4.10;delete_account;4
921;20/09/2017 20:23;10.17.3.4;buy_gold;38
922;20/09/2017 20:24;10.17.10.2;buy_gold;29
923;20/09/2017 20:25;10.17.9.3;sell_stocks;37
924;20/09/2017 20:25;10.17.5.8;sell_stocks;17
925;20/09/2017 20:25;10.17.9.7;sell_stocks;35
926;20/09/2017 20:25;10.17.6.5;buy_gold;30
927;20/09/2017 20:25;10.17.4.4;create_account;38
928;20/09/2017 20:26;10.17.10.3;create_account;9
929;20/09/2017 20:27;10.17.1.10;create_account;38
930;20/09/2017 20:27;10.17.7.6;create_account;25
931;20/09/2017 20:28;10.17.5.1;buy_gold;3
932;20/09/2017 20:28;10.17.10.5;delete_account;6
933;20/09/2017 20:28;10.17.10.2;download_file;39
934;20/09/2017 20:29;10.17.10.3;create_account;7
935;20/09/2017 20:30;10.17.4.5;sell_stocks;5
936;20/09/2017 20:30;10.17.7.2;delete_account;0
937;20/09/2017 20:30;10.17.4.1;buy_gold;32
938;20/09/2017 20:30;10.17.3.6;buy_gold;15
939;20/09/2017 20:31;10.17.9.6;create_account;9
940;20/09/2017 20:31;10.17.5.4;create_account;2
941;20/09/2017 20:32;10.17.5.10;download_file;15
942;20/09/2017 20:33;10.17.6.7;buy_gold;18
943;20/09/2017 20:33;10.17.3.10;buy_gold;36
944;20/09/2017 20:34;10.17.6.3;sell_stocks;43
945;20/09/2017 20:34;10.17.4.9;buy_gold;12
946;20/09/2017 20:34;10.17.6.3;delete_account;26
947;20/09/2017 20:35;10.17.5.4;download_file;49
948;20/09/2017 20:35;10.17.6.10;delete_account;19
949;20/09/2017 20:35;10.17.9.6;download_file;46
950;20/09/2017 20:36;10.17.9.6;download_file;39
951;20/09/2017 20:37;10.17.1.10;sell_stocks;0
952;20/09/2017 20:37;10.17.9.10;delete_account;26
953;20/09/2017 20:38;10.17.7.2;download_file;21
954;20/09/2017 20:38;10.17.4.3;sell_stocks;30
955;20/09/2017 20:38;10.17.1.5;download_file;18
956;20/09/2017 20:38;10.17.8.7;sell_stocks;45
957;20/09/2017 20:39;10.17.4.3;sell_stocks;29
958;20/09/2017 20:40;10.17.7.10;buy_gold;11
959;20/09/2017 20:40;10.17.4.3;buy_gold;29
960;20/09/2017 20:40;10.17.4.6;delete_account;36
961;20/09/2017 20:41;10.17.9.10;delete_account;41
962;20/09/2017 20:42;10.17.10.3;buy_gold;36
963;20/09/2017 20:42;10.17.4.1;create_account;41
964;20/09/2017 20:42;10.17.2.8;create_account;21
965;20/09/2017 20:43;10.17.4.2;create_account;16
966;20/09/2017 20:43;10.17.4.6;delete_account;48
967;20/09/2017 20:44;10.17.5.9;buy_gold;47
968;20/09/2017 20:44;10.17.9.6;delete_account;37
969;20/09/2017 20:44;10.17.8.1;sell_stocks;30
970;20/09/2017 20:44;10.17.9.7;sell_stocks;32
971;20/09/2017 20:45;10.17.6.1;delete_account;35
972;20/09/2017 20:46;10.17.5.2;buy_gold;32
973;20/09/2017 20:47;10.17.9.6;buy_gold;4
974;20/09/2017 20:48;10.17.7.9;create_account;28
975;20/09/2017 20:48;10.17.2.7;sell_stocks;42
976;20/09/2017 20:48;10.17.4.6;sell_stocks;22
977;20/09/2017 20:49;10.17.10.8;create_account;37
978;20/09/2017 20:49;10.17.6.4;sell_stocks;45
979;20/09/2017 20:49;10.17.6.5;download_file;7
980;20/09/2017 20:50;10.17.8.1;buy_gold;23
981;20/09/2017 20:50;10.17.8.3;buy_gold;14
982;20/09/2017 20:51;10.17.6.6;delete_account;38
983;20/09/2017 20:51;10.17.7.8;download_file;28
984;20/09/2017 20:51;10.17.10.10;download_file;31
985;20/09/2017 20:52;10.17.9.5;buy_gold;4
986;20/09/2017 20:53;10.17.10.4;download_file;17
987;20/09/2017 20:53;10.17.1.3;create_account;46
988;20/09/2017 20:53;10.17.6.8;create_account;16
989;20/09/2017 20:53;10.17.8.1;delete_account;49
