timestamp;ip_address;trx_type;response_time
20/09/2017 17:15;10.17.8.4;delete_account;34
20/09/2017 17:15;10.17.2.9;sell_stocks;42
20/09/2017 17:15;10.17.10.8;download_file;41
20/09/2017 17:15;10.17.10.1;buy_gold;16
20/09/2017 17:15;10.17.4.8;sell_stocks;15
20/09/2017 17:16;10.17.4.4;delete_account;15
20/09/2017 17:17;10.17.2.1;sell_stocks;47
20/09/2017 17:18;10.17.4.9;buy_gold;12
20/09/2017 17:19;10.17.9.2;create_account;31
20/09/2017 17:20;10.17.6.7;buy_gold;21
20/09/2017 17:20;10.17.2.7;buy_gold;7
20/09/2017 17:21;10.17.9.8;create_account;27
20/09/2017 17:22;10.17.1.6;delete_account;46
20/09/2017 17:22;10.17.5.1;sell_stocks;41
20/09/2017 17:23;10.17.1.1;buy_gold;11
20/09/2017 17:23;10.17.10.6;buy_gold;30
20/09/2017 17:23;10.17.3.6;sell_stocks;9
20/09/2017 17:23;10.17.7.4;buy_gold;4
20/09/2017 17:24;10.17.4.5;buy_gold;17
20/09/2017 17:25;10.17.2.8;create_account;27
20/09/2017 17:25;10.17.2.3;delete_account;30
20/09/2017 17:26;10.17.3.9;download_file;29
20/09/2017 17:26;10.17.1.5;sell_stocks;35
20/09/2017 17:27;10.17.4.9;download_file;9
20/09/2017 17:27;10.17.10.1;sell_stocks;33
20/09/2017 17:28;10.17.8.2;buy_gold;27
20/09/2017 17:28;10.17.4.8;download_file;14
20/09/2017 17:29;10.17.1.4;delete_account;2
20/09/2017 17:30;10.17.9.1;delete_account;15
20/09/2017 17:30;10.17.7.3;create_account;43
20/09/2017 17:30;10.17.8.8;sell_stocks;7
20/09/2017 17:30;10.17.5.4;create_account;43
20/09/2017 17:31;10.17.3.8;download_file;34
20/09/2017 17:32;10.17.5.3;download_file;39
20/09/2017 17:32;10.17.2.6;download_file;47
20/09/2017 17:32;10.17.7.7;buy_gold;12
20/09/2017 17:32;10.17.3.1;sell_stocks;8
20/09/2017 17:33;10.17.3.9;sell_stocks;46
20/09/2017 17:33;10.17.5.3;create_account;14
20/09/2017 17:34;10.17.10.5;create_account;45
20/09/2017 17:34;10.17.8.7;delete_account;6
20/09/2017 17:35;10.17.10.7;sell_stocks;48
20/09/2017 17:36;10.17.4.6;create_account;34
20/09/2017 17:36;10.17.2.3;buy_gold;26
20/09/2017 17:37;10.17.8.10;buy_gold;48
20/09/2017 17:38;10.17.4.1;download_file;18
20/09/2017 17:38;10.17.6.7;buy_gold;25
20/09/2017 17:39;10.17.9.1;buy_gold;42
20/09/2017 17:39;10.17.2.5;create_account;43
20/09/2017 17:40;10.17.9.10;buy_gold;29
20/09/2017 17:40;10.17.4.8;buy_gold;31
20/09/2017 17:41;10.17.6.10;create_account;5
20/09/2017 17:41;10.17.10.2;sell_stocks;23
20/09/2017 17:42;10.17.4.2;download_file;32
20/09/2017 17:43;10.17.6.10;sell_stocks;13
20/09/2017 17:44;10.17.3.7;sell_stocks;36
20/09/2017 17:44;10.17.1.8;create_account;31
20/09/2017 17:45;10.17.8.8;download_file;30
20/09/2017 17:45;10.17.7.10;sell_stocks;46
20/09/2017 17:46;10.17.6.1;create_account;32
20/09/2017 17:46;10.17.5.5;create_account;12
20/09/2017 17:46;10.17.3.7;sell_stocks;41
20/09/2017 17:46;10.17.9.9;sell_stocks;45
20/09/2017 17:46;10.17.2.1;buy_gold;15
20/09/2017 17:47;10.17.4.10;download_file;0
20/09/2017 17:48;10.17.10.2;delete_account;27
20/09/2017 17:48;10.17.10.10;delete_account;1
20/09/2017 17:48;10.17.1.3;buy_gold;27
20/09/2017 17:49;10.17.5.2;delete_account;27
20/09/2017 17:50;10.17.2.1;delete_account;2
20/09/2017 17:50;10.17.8.5;buy_gold;30
20/09/2017 17:51;10.17.9.8;create_account;49
20/09/2017 17:52;10.17.8.9;create_account;26
20/09/2017 17:52;10.17.9.8;buy_gold;3
20/09/2017 17:53;10.17.6.7;create_account;39
20/09/2017 17:53;10.17.3.2;buy_gold;16
20/09/2017 17:53;10.17.1.6;create_account;36
20/09/2017 17:54;10.17.5.3;delete_account;28
20/09/2017 17:54;10.17.8.4;buy_gold;7
20/09/2017 17:54;10.17.1.4;create_account;30
20/09/2017 17:54;10.17.2.7;create_account;20
20/09/2017 17:55;10.17.6.10;create_account;40
20/09/2017 17:55;10.17.5.9;delete_account;19
20/09/2017 17:56;10.17.3.6;buy_gold;3
20/09/2017 17:57;10.17.1.3;buy_gold;29
20/09/2017 17:57;10.17.4.9;sell_stocks;39
20/09/2017 17:57;10.17.1.7;download_file;42
20/09/2017 17:58;10.17.6.8;buy_gold;37
20/09/2017 17:59;10.17.10.6;sell_stocks;14
20/09/2017 17:59;10.17.8.7;delete_account;7
20/09/2017 18:00;10.17.7.1;buy_gold;38
20/09/2017 18:00;10.17.2.7;delete_account;46
20/09/2017 18:01;10.17.4.9;create_account;25
20/09/2017 18:01;10.17.2.3;sell_stocks;22
20/09/2017 18:02;10.17.5.1;buy_gold;45
20/09/2017 18:03;10.17.8.4;create_account;47
20/09/2017 18:03;10.17.10.9;download_file;36
20/09/2017 18:03;10.17.9.9;download_file;6
20/09/2017 18:04;10.17.5.1;download_file;27
20/09/2017 18:05;10.17.9.2;sell_stocks;9
20/09/2017 18:05;10.17.5.5;create_account;40
20/09/2017 18:06;10.17.8.10;download_file;37
20/09/2017 18:07;10.17.1.5;sell_stocks;2
20/09/2017 18:07;10.17.8.6;delete_account;7
20/09/2017 18:08;10.17.4.3;buy_gold;43
20/09/2017 18:08;10.17.8.10;create_account;19
20/09/2017 18:08;10.17.3.10;download_file;29
20/09/2017 18:09;10.17.9.5;delete_account;47
20/09/2017 18:09;10.17.1.2;create_account;34
20/09/2017 18:10;10.17.4.10;buy_gold;1
20/09/2017 18:10;10.17.9.7;create_account;5
20/09/2017 18:11;10.17.9.1;create_account;32
20/09/2017 18:11;10.17.6.2;buy_gold;40
20/09/2017 18:12;10.17.10.4;create_account;38
20/09/2017 18:12;10.17.8.10;delete_account;12
20/09/2017 18:13;10.17.8.5;delete_account;45
20/09/2017 18:14;10.17.10.3;sell_stocks;5
20/09/2017 18:14;10.17.5.10;download_file;3
20/09/2017 18:15;10.17.7.9;download_file;35
20/09/2017 18:15;10.17.10.3;buy_gold;5
20/09/2017 18:15;10.17.4.1;download_file;29
20/09/2017 18:15;10.17.2.10;buy_gold;40
20/09/2017 18:16;10.17.3.5;delete_account;17
20/09/2017 18:17;10.17.6.4;download_file;8
20/09/2017 18:18;10.17.9.10;buy_gold;7
20/09/2017 18:19;10.17.5.4;delete_account;2
20/09/2017 18:19;10.17.4.6;download_file;12
20/09/2017 18:19;10.17.6.6;create_account;9
20/09/2017 18:19;10.17.7.6;buy_gold;25
20/09/2017 18:19;10.17.4.2;create_account;38
20/09/2017 18:20;10.17.8.6;sell_stocks;38
20/09/2017 18:21;10.17.1.4;buy_gold;8
20/09/2017 18:21;10.17.7.10;delete_account;14
20/09/2017 18:21;10.17.5.9;delete_account;4
20/09/2017 18:22;10.17.2.8;sell_stocks;49
20/09/2017 18:23;10.17.2.5;download_file;15
20/09/2017 18:24;10.17.2.7;create_account;16
20/09/2017 18:24;10.17.6.8;create_account;36
20/09/2017 18:25;10.17.2.9;create_account;48
20/09/2017 18:26;10.17.6.1;download_file;45
20/09/2017 18:27;10.17.6.8;create_account;5
20/09/2017 18:27;10.17.3.5;create_account;17
20/09/2017 18:27;10.17.10.7;download_file;44
20/09/2017 18:28;10.17.4.3;delete_account;31
20/09/2017 18:29;10.17.10.1;create_account;43
20/09/2017 18:29;10.17.7.1;delete_account;38
20/09/2017 18:30;10.17.10.3;sell_stocks;44
20/09/2017 18:30;10.17.9.9;sell_stocks;24
20/09/2017 18:31;10.17.10.1;create_account;15
20/09/2017 18:31;10.17.1.7;download_file;11
20/09/2017 18:32;10.17.2.6;delete_account;22
20/09/2017 18:33;10.17.3.3;sell_stocks;43
20/09/2017 18:33;10.17.8.4;sell_stocks;25
20/09/2017 18:34;10.17.4.2;buy_gold;1
20/09/2017 18:35;10.17.9.5;create_account;8
20/09/2017 18:35;10.17.8.10;sell_stocks;37
20/09/2017 18:36;10.17.10.10;download_file;25
20/09/2017 18:37;10.17.7.9;download_file;28
20/09/2017 18:37;10.17.1.9;download_file;37
20/09/2017 18:38;10.17.10.9;delete_account;13
20/09/2017 18:39;10.17.1.6;delete_account;15
20/09/2017 18:40;10.17.4.4;download_file;22
20/09/2017 18:40;10.17.8.3;create_account;36
20/09/2017 18:41;10.17.10.3;create_account;12
20/09/2017 18:41;10.17.7.8;sell_stocks;25
20/09/2017 18:42;10.17.10.1;sell_stocks;29
20/09/2017 18:42;10.17.2.8;download_file;13
20/09/2017 18:43;10.17.5.3;sell_stocks;44
20/09/2017 18:43;10.17.8.9;sell_stocks;33
20/09/2017 18:44;10.17.1.5;sell_stocks;21
20/09/2017 18:44;10.17.6.3;download_file;9
20/09/2017 18:44;10.17.1.1;buy_gold;5
20/09/2017 18:45;10.17.7.4;create_account;35
20/09/2017 18:45;10.17.3.5;delete_account;36
20/09/2017 18:46;10.17.4.1;create_account;39
20/09/2017 18:46;10.17.9.4;download_file;21
20/09/2017 18:47;10.17.6.7;buy_gold;3
20/09/2017 18:48;10.17.4.9;create_account;28
20/09/2017 18:48;10.17.10.2;download_file;17
20/09/2017 18:48;10.17.8.7;delete_account;9
20/09/2017 18:48;10.17.2.6;sell_stocks;25
20/09/2017 18:49;10.17.9.7;create_account;6
20/09/2017 18:50;10.17.7.1;download_file;5
20/09/2017 18:50;10.17.9.4;delete_account;17
20/09/2017 18:51;10.17.8.8;create_account;33
20/09/2017 18:51;10.17.2.2;delete_account;19
20/09/2017 18:51;10.17.5.6;create_account;42
20/09/2017 18:52;10.17.7.10;delete_account;46
20/09/2017 18:53;10.17.10.1;buy_gold;9
20/09/2017 18:53;10.17.10.2;create_account;26
20/09/2017 18:54;10.17.2.1;delete_account;5
20/09/2017 18:54;10.17.2.9;buy_gold;26
20/09/2017 18:54;10.17.9.1;buy_gold;26
20/09/2017 18:54;10.17.6.5;create_account;33
20/09/2017 18:55;10.17.1.2;sell_stocks;27
20/09/2017 18:56;10.17.3.7;delete_account;19
20/09/2017 18:56;10.17.10.9;sell_stocks;47
20/09/2017 18:56;10.17.4.6;download_file;32
20/09/2017 18:57;10.17.9.5;buy_gold;2
20/09/2017 18:57;10.17.9.6;buy_gold;27
20/09/2017 18:58;10.17.7.8;download_file;8
20/09/2017 18:58;10.17.6.7;delete_account;9
20/09/2017 18:59;10.17.3.7;download_file;41
20/09/2017 18:59;10.17.4.10;download_file;33
20/09/2017 18:59;10.17.2.10;buy_gold;21
20/09/2017 19:00;10.17.10.4;download_file;32
20/09/2017 19:01;10.17.8.2;delete_account;17
20/09/2017 19:02;10.17.9.10;create_account;21
20/09/2017 19:02;10.17.4.2;buy_gold;40
20/09/2017 19:02;10.17.9.4;download_file;38
20/09/2017 19:03;10.17.4.8;buy_gold;41
20/09/2017 19:03;10.17.5.2;buy_gold;18
20/09/2017 19:04;10.17.10.1;buy_gold;8
20/09/2017 19:05;10.17.6.9;download_file;5
20/09/2017 19:05;10.17.5.9;download_file;1
20/09/2017 19:06;10.17.2.10;sell_stocks;0
20/09/2017 19:06;10.17.4.3;create_account;48
20/09/2017 19:07;10.17.10.3;sell_stocks;11
20/09/2017 19:08;10.17.3.5;download_file;37
20/09/2017 19:09;10.17.1.3;sell_stocks;41
20/09/2017 19:09;10.17.9.8;sell_stocks;31
20/09/2017 19:10;10.17.10.9;create_account;27
20/09/2017 19:10;10.17.7.5;delete_account;33
20/09/2017 19:10;10.17.5.9;buy_gold;31
20/09/2017 19:10;10.17.9.4;create_account;4
20/09/2017 19:10;10.17.4.8;create_account;40
20/09/2017 19:11;10.17.1.10;download_file;4
20/09/2017 19:12;10.17.7.9;buy_gold;26
20/09/2017 19:12;10.17.1.2;download_file;30
20/09/2017 19:13;10.17.10.7;buy_gold;49
20/09/2017 19:14;10.17.1.4;download_file;9
20/09/2017 19:14;10.17.3.5;create_account;4
20/09/2017 19:15;10.17.10.9;buy_gold;14
20/09/2017 19:16;10.17.8.4;download_file;22
20/09/2017 19:17;10.17.9.6;create_account;37
20/09/2017 19:17;10.17.9.10;create_account;7
20/09/2017 19:18;10.17.5.10;create_account;7
20/09/2017 19:19;10.17.4.7;delete_account;22
20/09/2017 19:19;10.17.8.6;sell_stocks;38
20/09/2017 19:20;10.17.2.9;download_file;47
20/09/2017 19:21;10.17.8.10;delete_account;14
20/09/2017 19:22;10.17.3.4;download_file;10
20/09/2017 19:23;10.17.6.8;delete_account;45
20/09/2017 19:23;10.17.9.8;sell_stocks;7
20/09/2017 19:23;10.17.9.6;create_account;43
20/09/2017 19:24;10.17.5.3;create_account;41
20/09/2017 19:24;10.17.9.1;sell_stocks;21
20/09/2017 19:25;10.17.3.5;delete_account;29
20/09/2017 19:25;10.17.5.8;delete_account;23
20/09/2017 19:26;10.17.3.2;buy_gold;0
20/09/2017 19:26;10.17.4.2;create_account;49
20/09/2017 19:27;10.17.4.4;delete_account;34
20/09/2017 19:27;10.17.2.3;create_account;2
20/09/2017 19:28;10.17.3.1;download_file;47
20/09/2017 19:28;10.17.5.1;buy_gold;42
20/09/2017 19:29;10.17.8.3;download_file;25
20/09/2017 19:29;10.17.7.3;delete_account;49
20/09/2017 19:29;10.17.5.9;buy_gold;22
20/09/2017 19:30;10.17.10.6;create_account;27
20/09/2017 19:31;10.17.6.2;sell_stocks;7
20/09/2017 19:31;10.17.8.8;create_account;25
20/09/2017 19:32;10.17.8.5;download_file;8
20/09/2017 19:33;10.17.2.7;delete_account;18
20/09/2017 19:33;10.17.3.4;create_account;27
20/09/2017 19:34;10.17.4.7;buy_gold;49
20/09/2017 19:35;10.17.1.9;create_account;11
20/09/2017 19:35;10.17.10.1;create_account;18
20/09/2017 19:36;10.17.5.1;create_account;13
20/09/2017 19:37;10.17.9.6;download_file;44
20/09/2017 19:37;10.17.1.1;buy_gold;28
20/09/2017 19:38;10.17.7.9;create_account;11
20/09/2017 19:38;10.17.9.7;buy_gold;19
20/09/2017 19:38;10.17.6.5;create_account;5
20/09/2017 19:39;10.17.3.8;download_file;37
20/09/2017 19:39;10.17.7.7;sell_stocks;30
20/09/2017 19:40;10.17.8.7;sell_stocks;24
20/09/2017 19:41;10.17.9.10;sell_stocks;31
20/09/2017 19:42;10.17.1.7;buy_gold;31
20/09/2017 19:42;10.17.7.6;download_file;22
20/09/2017 19:43;10.17.8.1;create_account;37
20/09/2017 19:44;10.17.9.4;create_account;11
20/09/2017 19:44;10.17.6.10;create_account;45
20/09/2017 19:44;10.17.1.2;sell_stocks;30
20/09/2017 19:45;10.17.6.2;download_file;31
20/09/2017 19:46;10.17.4.3;buy_gold;16
20/09/2017 19:47;10.17.7.7;sell_stocks;12
20/09/2017 19:47;10.17.10.2;download_file;31
20/09/2017 19:48;10.17.1.3;delete_account;38
20/09/2017 19:48;10.17.9.1;delete_account;31
20/09/2017 19:48;10.17.10.7;delete_account;46
20/09/2017 19:49;10.17.7.7;download_file;16
20/09/2017 19:50;10.17.8.6;sell_stocks;46
20/09/2017 19:51;10.17.1.3;sell_stocks;36
20/09/2017 19:51;10.17.6.6;create_account;37
20/09/2017 19:52;10.17.2.7;sell_stocks;1
20/09/2017 19:53;10.17.8.6;sell_stocks;1
20/09/2017 19:53;10.17.8.3;delete_account;35
20/09/2017 19:54;10.17.5.9;download_file;37
20/09/2017 19:55;10.17.10.6;delete_account;33
20/09/2017 19:55;10.17.5.1;download_file;37
20/09/2017 19:56;10.17.7.7;buy_gold;24
20/09/2017 19:56;10.17.4.3;download_file;23
20/09/2017 19:57;10.17.1.7;sell_stocks;28
20/09/2017 19:57;10.17.8.5;create_account;42
20/09/2017 19:57;10.17.10.10;buy_gold;3
20/09/2017 19:58;10.17.1.4;create_account;28
20/09/2017 19:59;10.17.2.2;create_account;47
20/09/2017 20:00;10.17.10.9;buy_gold;2
20/09/2017 20:00;10.17.5.8;download_file;1
20/09/2017 20:00;10.17.10.3;create_account;24
20/09/2017 20:00;10.17.7.9;delete_account;32
20/09/2017 20:01;10.17.1.3;create_account;28
20/09/2017 20:01;10.17.1.1;create_account;17
20/09/2017 20:02;10.17.5.1;download_file;40
20/09/2017 20:02;10.17.4.2;delete_account;0
20/09/2017 20:03;10.17.10.2;sell_stocks;23
20/09/2017 20:04;10.17.9.5;download_file;10
20/09/2017 20:04;10.17.4.2;buy_gold;47
20/09/2017 20:05;10.17.10.3;download_file;16
20/09/2017 20:06;10.17.6.6;sell_stocks;3
20/09/2017 20:06;10.17.9.9;buy_gold;38
20/09/2017 20:07;10.17.5.7;create_account;40
20/09/2017 20:07;10.17.9.2;buy_gold;37
20/09/2017 20:08;10.17.4.5;sell_stocks;43
20/09/2017 20:08;10.17.10.5;sell_stocks;5
20/09/2017 20:09;10.17.4.1;create_account;33
20/09/2017 20:09;10.17.9.4;buy_gold;30
20/09/2017 20:10;10.17.1.5;download_file;44
20/09/2017 20:10;10.17.6.9;create_account;20
20/09/2017 20:11;10.17.10.10;download_file;14
20/09/2017 20:11;10.17.8.6;download_file;17
20/09/2017 20:12;10.17.2.2;create_account;7
20/09/2017 20:12;10.17.7.2;delete_account;21
20/09/2017 20:13;10.17.5.1;delete_account;10
20/09/2017 20:13;10.17.8.5;buy_gold;32
20/09/2017 20:14;10.17.6.10;delete_account;17
20/09/2017 20:15;10.17.1.6;download_file;34
20/09/2017 20:15;10.17.2.7;download_file;3
20/09/2017 20:15;10.17.10.1;sell_stocks;45
20/09/2017 20:16;10.17.2.2;create_account;32
20/09/2017 20:16;10.17.9.8;sell_stocks;43
20/09/2017 20:17;10.17.7.7;create_account;9
20/09/2017 20:17;10.17.7.8;buy_gold;7
20/09/2017 20:18;10.17.7.9;create_account;43
20/09/2017 20:18;10.17.4.3;download_file;40
20/09/2017 20:19;10.17.6.5;sell_stocks;19
20/09/2017 20:20;10.17.1.5;sell_stocks;44
20/09/2017 20:21;10.17.3.8;download_file;27
20/09/2017 20:21;10.17.4.1;sell_stocks;3
20/09/2017 20:22;10.17.5.7;sell_stocks;8
20/09/2017 20:22;10.17.10.3;delete_account;4
20/09/2017 20:22;10.17.5.10;sell_stocks;10
20/09/2017 20:23;10.17.9.3;delete_account;18
20/09/2017 20:23;10.17.2.9;create_account;47
20/09/2017 20:24;10.17.1.5;buy_gold;47
20/09/2017 20:24;10.17.2.5;sell_stocks;18
20/09/2017 20:24;10.17.5.9;buy_gold;17
20/09/2017 20:25;10.17.8.7;buy_gold;39
20/09/2017 20:25;10.17.9.1;buy_gold;38
20/09/2017 20:26;10.17.3.3;download_file;34
20/09/2017 20:26;10.17.6.4;download_file;38
20/09/2017 20:27;10.17.1.3;buy_gold;45
20/09/2017 20:28;10.17.10.3;sell_stocks;43
20/09/2017 20:28;10.17.3.4;buy_gold;31
20/09/2017 20:29;10.17.7.2;buy_gold;49
20/09/2017 20:29;10.17.8.7;download_file;38
20/09/2017 20:30;10.17.2.2;download_file;2
20/09/2017 20:31;10.17.1.7;download_file;38
20/09/2017 20:31;10.17.10.4;delete_account;24
20/09/2017 20:32;10.17.3.8;buy_gold;35
20/09/2017 20:33;10.17.5.2;buy_gold;18
20/09/2017 20:33;10.17.10.8;delete_account;41
20/09/2017 20:34;10.17.2.3;download_file;49
20/09/2017 20:35;10.17.9.3;download_file;45
20/09/2017 20:35;10.17.7.1;download_file;30
20/09/2017 20:35;10.17.4.7;create_account;22
20/09/2017 20:36;10.17.7.9;delete_account;30
20/09/2017 20:36;10.17.4.9;sell_stocks;45
20/09/2017 20:37;10.17.2.8;create_account;43
20/09/2017 20:38;10.17.1.1;sell_stocks;18
20/09/2017 20:38;10.17.6.2;buy_gold;32
20/09/2017 20:38;10.17.4.10;delete_account;29
20/09/2017 20:39;10.17.1.9;buy_gold;31
20/09/2017 20:39;10.17.2.6;create_account;43
20/09/2017 20:39;10.17.1.6;download_file;39
20/09/2017 20:39;10.17.6.3;sell_stocks;26
20/09/2017 20:39;10.17.5.7;sell_stocks;28
20/09/2017 20:40;10.17.1.9;download_file;27
20/09/2017 20:41;10.17.8.5;delete_account;3
20/09/2017 20:41;10.17.5.2;buy_gold;16
20/09/2017 20:41;10.17.6.7;create_account;23
20/09/2017 20:41;10.17.5.9;create_account;3
20/09/2017 20:42;10.17.4.4;buy_gold;16
20/09/2017 20:42;10.17.10.8;download_file;21
20/09/2017 20:42;10.17.7.7;download_file;32
20/09/2017 20:43;10.17.6.9;buy_gold;0
20/09/2017 20:43;10.17.3.1;create_account;33
20/09/2017 20:44;10.17.8.7;download_file;40
20/09/2017 20:44;10.17.7.4;delete_account;23
20/09/2017 20:45;10.17.9.8;delete_account;5
20/09/2017 20:45;10.17.6.4;sell_stocks;12
20/09/2017 20:45;10.17.4.2;delete_account;26
20/09/2017 20:46;10.17.7.2;download_file;29
20/09/2017 20:46;10.17.4.8;create_account;1
20/09/2017 20:47;10.17.5.1;sell_stocks;22
20/09/2017 20:48;10.17.1.5;buy_gold;40
20/09/2017 20:48;10.17.3.2;buy_gold;34
20/09/2017 20:49;10.17.5.1;create_account;49
20/09/2017 20:49;10.17.9.9;download_file;37
20/09/2017 20:49;10.17.8.9;buy_gold;37
20/09/2017 20:50;10.17.4.6;create_account;27
20/09/2017 20:51;10.17.10.1;buy_gold;47
20/09/2017 20:51;10.17.7.7;sell_stocks;9
20/09/2017 20:51;10.17.2.6;delete_account;45
20/09/2017 20:52;10.17.6.4;download_file;48
20/09/2017 20:52;10.17.5.3;download_file;49
20/09/2017 20:53;10.17.1.7;delete_account;46
20/09/2017 20:53;10.17.8.9;download_file;3
20/09/2017 20:53;10.17.4.2;delete_account;8
20/09/2017 20:54;10.17.8.7;download_file;38
20/09/2017 20:54;10.17.3.1;create_account;39
20/09/2017 20:55;10.17.7.7;create_account;17
20/09/2017 20:56;10.17.5.3;buy_gold;25
20/09/2017 20:56;10.17.9.1;buy_gold;8
20/09/2017 20:57;10.17.8.3;download_file;36
20/09/2017 20:57;10.17.6.5;sell_stocks;0
20/09/2017 20:58;10.17.9.4;download_file;43
20/09/2017 20:59;10.17.7.2;create_account;37
20/09/2017 20:59;10.17.1.1;sell_stocks;14
20/09/2017 20:59;10.17.3.1;create_account;16
20/09/2017 21:00;10.17.7.6;buy_gold;19
20/09/2017 21:01;10.17.1.10;buy_gold;40
20/09/2017 21:01;10.17.8.7;delete_account;48
20/09/2017 21:01;10.17.8.1;buy_gold;32
20/09/2017 21:02;10.17.7.1;delete_account;3
20/09/2017 21:02;10.17.6.4;buy_gold;39
20/09/2017 21:03;10.17.2.6;create_account;29
20/09/2017 21:04;10.17.8.4;download_file;8
20/09/2017 21:04;10.17.3.2;sell_stocks;34
20/09/2017 21:05;10.17.5.9;sell_stocks;36
20/09/2017 21:06;10.17.1.8;delete_account;9
20/09/2017 21:06;10.17.7.10;buy_gold;6
20/09/2017 21:07;10.17.10.2;create_account;35
20/09/2017 21:08;10.17.4.6;delete_account;46
20/09/2017 21:08;10.17.10.9;buy_gold;9
20/09/2017 21:08;10.17.6.8;download_file;16
20/09/2017 21:08;10.17.6.5;download_file;47
20/09/2017 21:09;10.17.9.9;buy_gold;42
20/09/2017 21:09;10.17.6.3;delete_account;1
20/09/2017 21:10;10.17.9.1;download_file;47
20/09/2017 21:10;10.17.1.3;buy_gold;27
20/09/2017 21:11;10.17.10.5;delete_account;6
20/09/2017 21:12;10.17.9.9;download_file;9
20/09/2017 21:13;10.17.5.5;download_file;1
20/09/2017 21:14;10.17.9.10;sell_stocks;24
20/09/2017 21:14;10.17.3.1;download_file;15
20/09/2017 21:15;10.17.10.2;sell_stocks;1
20/09/2017 21:16;10.17.8.8;download_file;47
20/09/2017 21:17;10.17.5.4;sell_stocks;38
20/09/2017 21:17;10.17.4.1;sell_stocks;25
20/09/2017 21:17;10.17.7.7;create_account;29
20/09/2017 21:17;10.17.2.6;delete_account;15
20/09/2017 21:17;10.17.3.3;download_file;44
20/09/2017 21:17;10.17.9.6;sell_stocks;17
20/09/2017 21:18;10.17.8.1;delete_account;7
20/09/2017 21:19;10.17.1.9;download_file;36
20/09/2017 21:20;10.17.9.4;delete_account;30
20/09/2017 21:20;10.17.3.7;download_file;0
20/09/2017 21:21;10.17.2.8;sell_stocks;0
